,0
1265,4.282887854089501
1266,-4.743567859663863
1267,-2.249645212418062
1268,-5.013252479406876
1269,-4.3384014785307325
1270,-3.0032176664201886
1271,-1.6948288797340645
1272,1.0955164070702073
1273,2.1094466704510224
1274,-3.421530981154937
1275,6.151166273189606
1276,-4.353285353989055
1277,6.042444229917489
1278,3.4801766371458758
1279,2.172565237963881
1280,2.793121770428164
1281,-5.639577899207918
1282,-11.308585148604141
1283,-1.0452762672814284
1284,-5.218304439925012
1285,-1.076430027077817
1286,-0.5947245541841628
1287,-2.3789125511626823
1288,0.3421866741613744
1289,-3.4229926127755155
1290,-5.961654628066252
1291,0.030341728860311168
1292,5.26714115470324
1293,6.976170518890251
1294,6.372182574198674
1295,2.92487936662737
1296,0.29841623521005545
1297,2.943856365800976
1298,9.230033655980858
1299,19.387381120010353
1300,16.804613969133577
1301,13.442985975296324
1302,11.887719896263594
1303,10.496795247228661
1304,3.0474830717531667
1305,3.708290349213918
1306,-0.6666778047298103
1307,0.44122983138602745
1308,0.8220093651258671
1309,-3.011281998297645
1310,-1.1164839958116708
1311,-3.6330825375492504
1312,-3.8879763500150957
1313,-7.77313546758229
1314,-9.099119780727932
1315,-7.636401468654744
1316,-9.422473629735123
1317,-4.88663995192287
1318,-9.294446142698423
1319,-7.787661775061256
1320,-0.6565872889660693
1321,-1.838534552377233
1322,-0.5421320152872435
1323,-1.1983029715902391
1324,-3.0590387046866567
1325,2.0685915729031223
1326,-2.6704559903771115
1327,-8.776452822650217
1328,-11.869054250659024
1329,-9.141790698974901
1330,-10.940189573371141
1331,-2.5674672992743117
1332,-3.337656422119491
1333,-2.286829097425354
1334,-3.8858722248848414
1335,-8.249083648729034
1336,-8.44313595584264
1337,-2.424511339076143
1338,-0.5203540316112982
1339,-3.9611088096568716
1340,-4.71322478525142
1341,1.8827893136649063
1342,8.757352098132412
1343,12.191707025416953
1344,12.329987563628613
1345,15.223185658693016
1346,9.901592803999199
1347,5.6629296462737475
1348,-2.6067724743178253
1349,-4.8096870125909295
1350,-7.627024329987501
1351,-5.980029468678262
1352,-11.9178893317326
1353,-13.602385818366912
1354,-10.544614218065208
1355,-7.323956123402747
1356,-4.839723183678721
1357,-6.040142489783854
1358,0.2919041601089809
1359,0.13240476355487907
1360,2.446835936802636
1361,3.3263223701117983
1362,10.069675685288095
1363,16.264531700552634
1364,12.592711471616827
1365,17.902588419516487
1366,17.974551392826513
1367,16.124190277297508
1368,19.74370151487188
1369,6.182057596014795
1370,7.058344857953955
1371,0.6789678105781651
1372,-0.5976625644812537
1373,-13.34769712949113
1374,-3.4453172647278425
1375,0.06723103633009453
1376,-5.203433236602308
1377,-6.256926099719694
1378,-4.137734804553195
1379,-0.3778182026915511
1380,0.6038000194656514
1381,-2.6530763044589114
1382,-1.0804351882303544
1383,-1.3134212886532168
1384,3.8702436762857726
1385,8.606670207240075
1386,12.169996215921316
1387,12.543891104350037
1388,13.959883754844087
1389,10.855694707827544
1390,-0.754325232159502
1391,7.694766820735026
1392,-1.0151422526138567
1393,-4.598727795647914
1394,-6.677176734017701
1395,-5.303699290180809
1396,-15.31777651410065
1397,-10.173119839908304
1398,-15.811263235118656
1399,-11.532393913871497
1400,-14.307559477932424
1401,-13.095236394167435
1402,-6.673769069843862
1403,-2.7903428812921596
1404,-0.6423843188792174
1405,0.6791131882416221
1406,3.672226031631744
1407,3.0546612951190433
1408,2.1426455926618204
1409,1.0157962349187142
1410,-1.106529714031331
1411,-3.907923747312675
1412,0.8577587847658907
1413,1.8624423300073685
1414,-2.1495466015658113
1415,-0.5414821410586461
1416,-7.743035671181291
1417,-2.2807545060367636
1418,-1.3514403982320662
1419,-4.161624934929691
1420,-3.0594590678010802
1421,1.3702564794382384
1422,4.787431807540534
1423,5.646865864230319
1424,5.532910484860181
1425,3.1723495657932697
1426,1.723846665803122
1427,4.25337240373705
1428,0.16039801647583674
1429,4.756864926087951
1430,4.9374854402623605
1431,3.5441611929401513
1432,5.248112270149553
1433,6.09330240719097
1434,-5.680364715581934
1435,1.2342152484318332
1436,-1.5806606355113373
1437,-5.221884032074544
1438,0.7252466819763761
1439,-7.651242024115113
1440,4.374541246701057
1441,-5.0092764099577
1442,0.14303181584369273
1443,2.1909896944552365
1444,5.465066192580138
1445,0.42581861920151254
1446,4.760605114276186
1447,4.482769024877361
1448,-1.954543675459428
1449,2.568505858360964
1450,4.183799216698672
1451,-3.2815700461036026
1452,3.4137500897174653
1453,-0.4265783565566017
1454,0.29427484219450273
1455,11.310159955937777
1456,3.7053136288647566
1457,6.542837662984596
1458,-0.7490350695605721
1459,10.15636661230669
1460,6.2821908952073775
1461,-16.330032872126502
1462,4.787008129211743
1463,-28.823002236869677
1464,-12.425658698857966
1465,-16.31260212455849
1466,-2.025106619096203
1467,9.693367687293861
1468,5.269046278330607
1469,6.062525902150877
1470,14.02741170633913
1471,-7.733872409528266
1472,2.200563435465016
1473,-8.245435869360797
1474,4.619451272681941
1475,1.0398660178779648
1476,8.596214904203036
1477,-4.604864808506766
1478,2.966647187491504
1479,-4.3296795567428425
1480,-0.9965117043577845
1481,0.5203841023545099
1482,-4.6870881514919915
1483,-5.890612873859342
1484,-3.188517117916395
1485,-2.6140826282810896
1486,-9.428812780900262
1487,-2.8545357442095276
1488,-1.5566907048882714
1489,-11.33676436056296
1490,-16.40027422806331
1491,-5.8824069644219685
1492,0.1542733593773924
1493,-0.48544480163947523
1494,-3.846917503274797
1495,-5.593302999327198
1496,-4.598182953416
1497,6.2355300993091305
1498,6.648941966345874
1499,4.749437149189457
